benchmark,primaryScore,noOfValues,CYCLE_ACTIVITY.STALLS_L2_MISS,CYCLE_ACTIVITY.CYCLES_L1D_MISS,CYCLE_ACTIVITY.STALLS_TOTAL,LLC-loads,CYCLE_ACTIVITY.CYCLES_L2_MISS,CYCLE_ACTIVITY.STALLS_L1D_MISS,L1-dcache-loads,L2_RQSTS.ALL_DEMAND_DATA_RD,LLC-load-misses,CYCLE_ACTIVITY.CYCLES_L3_MISS,CYCLE_ACTIVITY.STALLS_L3_MISS,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,2.228114013894169E7,4,1.2201254656734317,1.4567902053859956,17.480627280841894,0.03662489287961293,1.7836367733168317,1.0742441759107972,76.25298665514043,0.04632799478338306,0.0044922360655170026,1.0073810944522,0.6741013514659834,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,2.1255242411140952E7,8,3.6182457847184804,1.7652221402141808,20.365173493201155,0.04697793934076694,3.580456725084183,1.6790930716628332,82.11666890013251,0.06607872821494276,0.005802054691494414,0.9772245362484857,0.9725915038835133,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,1.861592456151097E7,16,3.8324387025750437,3.0733712342250015,22.163533398606614,0.08261221998546689,5.044847594521132,1.7266523018323945,90.83933213249789,0.10368315661548658,0.005352336358973198,1.8217001516268634,1.1801403488196414,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,284861.0241615744,32,1656.1598356140248,2777.6732615259716,14955.787541061856,51.22285951899069,2386.679887558509,1658.6350113419905,2300.6542693470647,155.56111978753972,0.2794129336221232,62.294127625175065,61.56067387464047,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,130914.1238774829,64,3358.2619099179715,6148.234148404076,30320.622102962698,113.62477282933821,5097.969340965311,3616.059049598122,4927.797131351382,347.02089854672727,0.7578484510595138,206.59436568128254,191.2459945727947,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,74493.01576275616,128,5919.3284231547195,10750.04248956091,48750.64131808903,214.62148646506628,8859.554460698988,6441.729630225417,8245.366369844438,594.781489415656,1.0517172880594003,380.47572474929046,284.5146969338048,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,46339.478313598695,256,9816.58482017558,16776.151867879875,72135.63935515564,327.1042997844579,14353.912698909173,10040.618463490804,13105.716574872084,941.4330115852482,2.5605710231727294,802.3695153584146,690.6929753913045,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,33928.97077591384,512,13022.314325347399,23075.989098216727,91496.1722557514,477.97022624584713,19163.825853373783,13978.092334591094,23083.824872652014,1269.067216018021,4.698921739043167,943.9003316310872,954.6956332962952,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,33183.19104948896,1024,12770.601856576748,24252.982434642287,94986.70172280968,503.35183794701913,19372.76906287021,14652.589152519766,21163.05839062861,1368.2775491547534,5.047959600717825,1147.4201669062636,911.1657425410973,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,32010.695313352302,2048,12594.536492024044,27713.764649936154,103654.51741800681,596.4424931438716,20035.665717091142,16593.05560210935,29497.844856730182,1709.0383498158826,8.128704558931634,982.8703535486438,765.2987734892325,
com.bhf.averages.CalculatingAveragesParallelPrefix.testAverageParallelPrefixWithArrayCopy,28435.22296785597,4096,15242.689303907828,34863.294571939485,115758.07209665384,747.8708594901219,24113.59518340234,20592.542406951306,34446.60600460146,2093.225754153846,9.24715448438086,1457.6783841882104,1043.5850389601255,

